time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925,w500_mean,w500_min,CAPE,CIN,LCL,ICAPE
2006-07-29 16:00:00,7,29,16,26,11322.0,"657,617,249,173",350.36125,6.98625,-5.324999999999999,4.725,200.12146091795265,30691.170404882123,39.01324330696159,213.49596716602747,10.32075,348.21475000000004,16901.0,220.51,35.57640917994103,10.05075,11.73825,347.08075,348.33625,30.273911342978945,1.5022393220783965,41.24046792372116,945.3605034843756,0.0133025139114078,0.0145238724651772,-10.420479910714286,-12.64535686119874,-2.3079763663220088,-52.875,,,,
2006-07-29 16:00:00,7,29,16,26,6432.75,"657,617,249,173",350.36125,6.98625,-5.324999999999999,4.725,209.939497552181,30691.170404882123,0.4884946437490194,217.3939708597792,8.91675,347.40475000000004,16901.0,220.51,35.57640917994103,8.87625,9.68625,346.93225,348.21475000000004,0.2407691166238526,0.0096961357164488,51.00031790822487,1006.0784844170784,0.0125841089923466,0.0152225449149097,-8.225566007653061,-13.471898915816327,-0.8162751677852349,-4.125,,,,
2006-07-29 16:00:00,7,29,16,24,21838.5,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,206.83838743122405,58394.18492760517,55.52967372472389,216.94639541977972,5.90625,347.06725,33296.0,223.48,127.6864016038702,5.35275,7.14825,345.94675,347.97175,31.3161708170625,2.933660849470302,53.02064856201389,1012.4885642880809,0.0124101111361262,0.0143200057767787,-9.937619579081632,-13.748246173469388,-6.525408348457351,-69.0,328.4455516206972,-9.746950660051354,947.2549560203506,83701.72059650793
2006-07-29 16:00:00,7,29,16,13,9168.75,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,203.3534165787285,7518.527721153065,10.377393072762592,212.55306481665752,8.511750000000001,350.29375,7647.0,224.62,43.9124243954184,8.18775,9.09225,349.25425,350.55025,9.30893891474306,0.7163304658927457,45.39645708283759,946.4358958493452,0.0135203930834422,0.0156357381653039,-9.795998086734691,-13.071508427932576,-4.412792642140468,-76.125,,,,
2006-07-29 16:00:00,7,29,16,13,9166.5,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,207.9442739100079,7518.527721153065,13.46513864897344,213.1268542089509,8.63325,347.78275,7647.0,224.62,43.9124243954184,7.55325,9.09225,347.68825000000004,348.90325,9.160269521658543,0.3714211882846727,52.895733082405,1003.6512221065834,0.0128345952502318,0.0151055367777542,-8.875996492346939,-12.99541613520408,-2.5860721123165282,-76.5,,,,
2006-07-29 16:00:00,7,29,16,8,12386.25,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,200.8574983188469,67725.58502426179,14.669706089998368,216.6677705656941,11.73825,351.03625,76486.0,218.96,53.85669600182631,10.40175,12.41325,350.79325,351.75175,12.686132295597991,1.0483621267441274,41.31002954036504,968.6215852334548,0.0123149862664998,0.0143130126656318,-9.276506696428571,-11.210857780612244,-3.7214608834486427,-105.75,349.30368738839627,-35.78873257631393,833.56334575269,559855.6917116796
2006-07-29 16:00:00,7,29,16,8,9927.0,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,204.18220193811223,67725.58502426179,18.88565730459764,213.7728091691912,9.79425,349.47025,76486.0,218.96,53.85669600182631,9.41625,10.45575,348.87625,350.17225,11.6021421238846,0.5763121151303823,45.06351139648814,957.5395470412896,0.0133683204802931,0.0157669634007069,-11.342075892857142,-13.098094706632653,-2.257901907356948,-70.625,,,,
2006-07-29 16:00:00,7,29,16,8,52303.5,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,199.35010578630732,67725.58502426179,46.58171993204641,211.9332630364601,12.25125,352.42675,76486.0,218.96,53.85669600182631,10.60425,13.41225,350.41525,352.99375000000003,31.204695428415057,1.953261176829677,46.935564437637325,970.0887286908284,0.012831810766793,0.014938053028772,-7.037507971938775,-8.730070153061224,-1.2574021627188465,-6.375,487.0807275009197,-26.552197682694334,833.7669719881615,740414.4300515784
2006-07-29 16:00:00,7,29,16,24,11315.25,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,207.92888608676293,58394.18492760517,48.24654777378559,216.6532342019877,5.71725,346.54075,33296.0,223.48,127.6864016038702,5.54175,6.70275,346.06825000000003,347.44525,40.18991038544791,2.271560697237035,49.48289913685606,1012.8775496397212,0.0122932292787092,0.0142805630493224,-10.518096301020408,-13.775669642857142,-3.033049472830495,-42.625,333.5626848264116,-8.393830601582506,944.1037172457164,85005.78104648614
2006-07-29 16:00:00,7,29,16,13,55316.25,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,199.37769191798543,7518.527721153065,48.07139833889133,212.1568789509309,7.74225,349.05175,7647.0,224.62,43.9124243954184,7.10775,9.09225,347.68825000000004,350.55025,31.372568438739,1.4855923559169923,49.30989066676738,987.1489454890276,0.0130004643329552,0.0149560063811285,-8.920639349489797,-13.753866390306122,-3.516370047011417,-70.375,,,,
2006-07-29 16:00:00,7,29,16,13,9587.25,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,203.65092658612983,7518.527721153065,91.08718749734484,215.15163846463312,8.02575,350.18575,7647.0,224.62,43.9124243954184,7.10775,8.12025,348.97075,350.55025,38.87662833170324,10.028922416918585,46.66448268461897,957.5022827971712,0.0131937728396483,0.0153445669566468,-7.895288584183674,-12.606171548117157,-5.846193115519253,-76.125,,,,
2006-07-29 16:00:00,7,29,16,8,82008.0,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,191.53231485188672,67725.58502426179,54.40890874174503,210.28746055374475,10.30725,349.63225,76486.0,218.96,53.85669600182631,9.41625,13.54725,348.91675000000004,352.99375000000003,37.771306874060784,3.5269533712405474,44.051211727594925,962.1398217993366,0.0133637454056618,0.0149246427819741,-11.257294323979592,-12.215282206632653,-0.8600151745068285,-6.0,1139.5028853246756,-9.964827110355012,897.7951137101736,419013.1088980439
2006-07-29 16:00:00,7,29,16,8,6095.25,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,200.12146091795265,67725.58502426179,42.75725013519293,212.23275557418503,10.32075,348.21475000000004,76486.0,218.96,53.85669600182631,10.05075,11.00925,347.67475,348.37675,26.75263948229645,2.6553757175421944,41.24046792372116,945.3605034843756,0.0133025139114078,0.0145238724651772,-10.420479910714286,-12.64535686119874,-2.3079763663220088,-52.875,,,,
2006-07-29 16:00:00,7,29,16,26,33288.75,"657,617,249,173",350.36125,6.98625,-5.324999999999999,4.725,202.151882703728,30691.170404882123,17.72328702445423,212.5547317428673,9.61875,347.33725,16901.0,220.51,35.57640917994103,8.87625,11.46825,346.25725,348.33625,10.28152074582927,0.5144196534295272,48.21711681115705,992.1052206370294,0.0124410472202057,0.0151371612973032,-8.298150510204081,-12.538056013179572,-0.9253791982665223,-4.375,,,,
2006-07-29 16:00:00,7,29,16,8,15806.25,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,198.2909878354785,67725.58502426179,40.20536625647152,212.54356775867709,10.26675,350.68525,76486.0,218.96,53.85669600182631,9.41625,11.44125,349.78075,350.95525000000004,33.205440784171294,3.006461374583678,42.93554599855612,964.0480979421188,0.0132164192785109,0.0142927865440748,-10.264708227040815,-11.942841198979592,-0.676606514084507,-3.0,577.1218065581758,-5.704571721453758,843.4823998468554,594184.760849485
2006-07-29 16:00:00,7,29,16,8,70341.75,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,196.19776995000768,67725.58502426179,45.946143800023926,211.0806746602192,9.86175,350.60425000000004,76486.0,218.96,53.85669600182631,9.53775,13.30425,349.48375,352.99375000000003,38.08455185787494,3.0682734703421977,44.67473688120825,959.8800103489236,0.0136924688229147,0.014900306562836,-10.95802774234694,-12.875518176020408,-1.2470513900589721,-39.125,,,,
2006-07-29 16:00:00,7,29,16,8,5586.75,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,195.20630583453547,67725.58502426179,4.041447661189915,207.463372647748,9.53775,347.79625,76486.0,218.96,53.85669600182631,9.41625,10.94175,347.67475,348.13375,3.2168950537511147,0.2633858343087253,49.46279103362667,996.082191893714,0.0125164484833272,0.0152991798573306,-10.373485331632653,-14.563536352040815,-0.8282630029440629,-4.375,,,,
2006-07-29 16:00:00,7,29,16,38,6383.25,"601,766,45,92",348.44425,9.72675,-11.52,-0.15,202.7718980021664,2575.438256993325,7.782300288935397,212.04180716859915,8.16075,349.33525000000003,2037.0,225.44,14.139302927580731,8.12025,8.72775,349.10575,350.34775,6.4517971187396,0.2359505888628979,49.48988533749243,978.214249868588,0.0131166878593515,0.0152531276285952,-7.715760522959184,-12.126195790816327,-0.9490215541690301,-7.75,,,,
2006-07-29 16:00:00,7,29,16,13,42966.0,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,195.58973617620487,7518.527721153065,48.01073726179802,210.7360835232921,7.32375,349.78075,7647.0,224.62,43.9124243954184,7.10775,9.09225,347.93125000000003,350.55025,37.9362820852854,2.9721774573688244,48.10886742021908,977.1910770058146,0.0127786819499974,0.0151114735030093,-9.032326211734691,-13.774314413265309,-2.4876443001443,-60.125,,,,
2006-07-29 16:00:00,7,29,16,26,23834.25,"657,617,249,173",350.36125,6.98625,-5.324999999999999,4.725,195.20630583453547,30691.170404882123,20.04977943426522,210.25373520703096,9.53775,347.79625,16901.0,220.51,35.57640917994103,9.32175,11.37375,346.27075,348.13375,13.799784756384224,0.6443650615629639,49.46279103362667,996.082191893714,0.0125164484833272,0.0152991798573306,-10.373485331632653,-14.563536352040815,-0.8282630029440629,-4.375,,,,
2006-07-29 16:00:00,7,29,16,24,9751.5,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,210.99558806664496,58394.18492760517,30.14307891798965,218.1899094824265,5.93325,346.24375000000003,33296.0,223.48,127.6864016038702,5.52825,6.54075,345.67675,346.94575000000003,25.743829666327752,2.638400326242816,49.61132186131057,1013.1812646932018,0.012118894226697,0.0142017940667514,-9.071428571428571,-13.354432397959185,-1.1550297113752122,-24.375,349.4959016363994,-7.427620251737848,939.2580722657516,89066.23385229343
2006-07-29 16:00:00,7,29,16,13,45553.5,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,196.1423744377022,7518.527721153065,52.29929540892263,208.5252848205642,7.14825,350.03725000000003,7647.0,224.62,43.9124243954184,7.10775,9.09225,347.68825000000004,350.55025,39.13145270298608,2.497831343967332,49.23601981168367,981.7040515934692,0.0128353561787885,0.0149941999579266,-9.543486926020408,-12.964644451530612,-2.2367271505376345,-60.125,,,,
2006-07-29 16:00:00,7,29,16,8,62102.25,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,197.9821015389504,67725.58502426179,34.02189606265696,212.91720361775683,12.34575,352.18375000000003,76486.0,218.96,53.85669600182631,10.55025,13.64175,350.06425,352.99375000000003,22.883498104793425,1.4468578413829236,45.99620624871436,969.4603062746476,0.0129360772327196,0.0147006377881887,-7.105030293367347,-8.74788743622449,-1.3387096774193548,-9.25,1359.7212870182152,-9.93683614225768,851.6447387963822,530553.3537671025
2006-07-29 16:00:00,7,29,16,8,9101.25,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,195.08867088941648,67725.58502426179,11.671630199620251,211.62702492332724,9.72675,347.87725,76486.0,218.96,53.85669600182631,9.57825,11.61675,347.67475,348.16075,11.324235804673965,0.8373957753088015,48.05462229976365,987.862257672914,0.0125529217552773,0.0152141858006314,-10.085857780612244,-14.440688775510203,-1.0209382871536523,-46.625,,,,
2006-07-29 16:00:00,7,29,16,8,12894.75,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,205.03648984742404,67725.58502426179,12.397339580794808,215.52551644008145,9.65925,348.88975,76486.0,218.96,53.85669600182631,9.41625,11.09025,348.51175,349.37575000000004,10.80523197677395,0.5510384548461188,45.74483427121311,959.4417657139838,0.0135393026950103,0.015475284859386,-11.27084661989796,-15.032485650510203,-0.9652831652443755,-5.125,,,,
2006-07-29 16:00:00,7,29,16,24,18996.75,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,204.8079730989085,58394.18492760517,31.21355345403584,215.06423207187035,7.68825,348.64675,33296.0,223.48,127.6864016038702,6.4597500000000005,8.60625,347.53975,348.64675,14.061905715550711,0.8192486851540559,50.94084694825863,997.2237312104752,0.0129838374880503,0.0150718860594289,-11.104033801020408,-16.090242346938776,-3.360408560311284,-70.375,,,,
2006-07-29 16:00:00,7,29,16,38,6981.75,"601,766,45,92",348.44425,9.72675,-11.52,-0.15,201.61361284706004,2575.438256993325,0.3025482758277004,211.9018544625908,8.16075,349.34875,2037.0,225.44,14.139302927580731,8.12025,8.72775,349.10575,350.18575,0.1325799860079399,0.0066273883004303,49.4419763777814,977.8233100313072,0.0131218665260441,0.0152633270742941,-7.702527104591836,-12.091557716836734,-0.9528447309417041,-7.75,,,,
2006-07-29 16:00:00,7,29,16,24,5989.5,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,215.59306398537225,58394.18492760517,21.990338895853487,219.3665549945944,6.12225,346.02775,33296.0,223.48,127.6864016038702,5.55525,6.35175,345.48775,346.50025,11.014252663847351,0.7152939405233875,49.74527255050977,1013.3414606845622,0.0120399940987022,0.0141923493724696,-8.55110012755102,-13.491071428571429,-0.8617232658959537,-3.875,322.9219297403681,-8.215423039700063,930.8513916175732,82294.06976054232
2006-07-29 16:00:00,7,29,16,24,5134.5,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,208.0749233607312,58394.18492760517,24.41206718901961,212.0212194576736,8.47125,348.22825,33296.0,223.48,127.6864016038702,7.75575,8.60625,347.63425,348.64675,19.5772887967628,1.3693669117895917,52.39173075265364,990.3244063416308,0.0128824568106507,0.0152374195619201,-8.46695631377551,-13.078722895408164,-2.353443369379624,-76.5,,,,
2006-07-29 16:00:00,7,29,16,24,12231.0,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,205.4104436032381,58394.18492760517,0.1642024517182485,213.55666488374533,7.43175,348.64675,33296.0,223.48,127.6864016038702,6.9052500000000006,8.60625,347.53975,348.64675,0.0948370512009805,0.0032822368384102,52.10926973998021,1000.9289746251402,0.0129271827220004,0.015053619345536,-10.99625318877551,-15.97134088010204,-3.2472746022392456,-70.375,,,,
2006-07-29 16:00:00,7,29,16,8,15995.25,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,198.86962713998827,67725.58502426179,31.443579751118868,208.8858775586758,11.45475,352.92625,76486.0,218.96,53.85669600182631,10.65825,13.10175,352.12975,352.99375000000003,23.09340822828313,3.1454480669171017,45.30526027418585,971.0365643425378,0.0125898293466592,0.0147141974457368,-7.884167729591836,-9.034717793367347,-9.30286214953271,-95.25,416.2196621761988,-26.676776871586977,832.036402151777,681553.6654223088
2006-07-29 16:00:00,7,29,16,13,51817.5,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,198.2261121830723,7518.527721153065,56.233559284003206,209.49811125599223,7.60725,349.22725,7647.0,224.62,43.9124243954184,7.10775,9.09225,347.68825000000004,350.55025,37.27839699175653,2.0115595389116177,48.85299699028473,983.7143470429404,0.0129162861718511,0.015052056529236,-8.273557079081632,-13.501514668367347,-3.568562456385206,-70.375,,,,
2006-07-29 16:00:00,7,29,16,8,8104.5,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,201.2224035896856,67725.58502426179,13.322986168565455,215.3221655723147,9.56475,351.22525,76486.0,218.96,53.85669600182631,9.41625,10.69875,350.71225000000004,351.57625,4.9150862617132685,0.4092239872631701,44.29189828355948,950.0754483184036,0.0138309294433922,0.0146689370840778,-8.73796237244898,-10.26335660928873,-4.000881834215168,-66.5,,,,
2006-07-29 16:00:00,7,29,16,8,28836.0,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,197.94134499012725,67725.58502426179,28.73222657140764,215.68731491961867,11.29275,352.99375000000003,76486.0,218.96,53.85669600182631,9.41625,12.48075,350.79325,352.99375000000003,19.587162935367896,0.7758895030228308,45.24128711394274,971.1145850946466,0.0124866136406757,0.0147485151620847,-7.673469387755102,-8.726961096938776,-9.285047522063815,-95.25,394.935979638441,-26.155214778565725,833.0394007137774,673633.0254097386
2006-07-29 16:00:00,7,29,16,13,6916.5,"526,781,147,212",348.01225,8.98425,-9.945,-0.09,203.8811571856114,7518.527721153065,25.501796429707284,214.7611302097146,8.61975,350.53675,7647.0,224.62,43.9124243954184,8.133750000000001,9.09225,349.52425,350.55025,23.75835865840644,1.964984329101596,44.11226750585388,936.8427623248588,0.0136821137323063,0.0156153772711219,-10.203404017857142,-13.285145739910314,-2.8783355570380253,-47.625,,,,
2006-07-29 16:00:00,7,29,16,8,10284.75,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,212.24226098700137,67725.58502426179,13.047731249440725,218.4281547571144,10.36125,351.91375,76486.0,218.96,53.85669600182631,9.87525,11.44125,351.17125,352.29175000000004,8.791385960573749,0.4509475807268124,45.042644845657456,964.4823077096744,0.0137085914801882,0.0140890428530318,-6.54460299744898,-6.869738520408164,-1.7833796940194715,-34.25,860.687185347187,-1.0540886425424854,819.1944110084718,745314.1743440473
2006-07-29 16:00:00,7,29,16,24,10230.75,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,204.44775581575965,58394.18492760517,0.023994048133144,215.9876868655928,7.74225,348.64675,33296.0,223.48,127.6864016038702,6.74325,8.60625,347.62075,348.64675,0.0031929844270331,0.0003069323999193,50.72681919184642,996.3287052224608,0.0130007964349827,0.0150687320500004,-11.030054209183673,-15.97672193877551,-3.3195411392405063,-70.375,,,,
2006-07-29 16:00:00,7,29,16,8,5640.75,"697,962,474,394",352.50775,10.45575,-6.915000000000001,0.675,200.8754545105176,67725.58502426179,11.990243626146832,215.96190336961115,9.72675,349.75375,76486.0,218.96,53.85669600182631,9.41625,10.03725,349.47025,350.65825,11.500278651558652,1.1078827124334631,44.67864722802098,956.5949664234628,0.0133925893781136,0.0158466387312023,-11.478475765306122,-13.846779336734691,-2.8696236559139785,-80.0,,,,
2006-07-29 16:00:00,7,29,16,24,30928.5,"369,640,268,243",346.93225,6.79725,-3.2700000000000005,-0.99,206.5615883386476,58394.18492760517,57.52745689898081,216.45369466240803,5.51475,347.85025,33296.0,223.48,127.6864016038702,5.33925,7.56675,345.89275000000004,348.25525,33.312551070817065,2.4219176851929443,57.24448664145788,1012.4812192346612,0.0125415328776045,0.0145132809649316,-8.673947704081632,-10.363002232142858,-3.4205435283279595,-53.5,753.7257322982597,-0.2726275846916192,971.6387932287704,192080.9715337053
2006-07-29 16:00:00,7,29,16,26,20871.0,"657,617,249,173",350.36125,6.98625,-5.324999999999999,4.725,195.08867088941648,30691.170404882123,50.28968401505618,212.788387338766,9.72675,347.87725,16901.0,220.51,35.57640917994103,9.57825,11.61675,346.70275000000004,348.16075,28.371878905497304,1.2462839977151228,48.05462229976365,987.862257672914,0.0125529217552773,0.0152141858006314,-10.085857780612244,-14.440688775510203,-1.0209382871536523,-46.625,,,,
2006-07-29 17:00:00,7,29,17,38,7879.5,"580,798,52,94",348.20125,10.15875,2.595,2.25,200.4944337689853,6825.171341299313,26.12654395392784,212.47117698502444,7.83675,349.56475,2959.0,224.05,17.369927835605147,7.83675,8.53875,349.51075000000003,350.64475,25.26795104036147,2.037583033220184,47.472859780154266,971.603308670278,0.0128976574395688,0.0152747591349239,-7.394052933673469,-12.51953125,-2.2234887295081966,-49.125,435.7167496078212,-27.9548586132306,931.9858488973476,55519.46350762247
2006-07-29 17:00:00,7,29,17,38,7395.75,"580,798,52,94",348.20125,10.15875,2.595,2.25,201.3687578452945,6825.171341299313,30.840347800635143,211.3263530482442,7.83675,349.92925,2959.0,224.05,17.369927835605147,7.83675,8.53875,349.51075000000003,350.68525,28.461498878021484,4.437654494435554,46.43544303350205,962.4633254154362,0.0129858680753683,0.0152507136396443,-7.108936543367347,-12.610324863300097,-6.0098666666666665,-63.125,,,,
